"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"182","RT @ShrimantSakal: Haryana 'Sant' Rampal Acquitted Of Illegally Confining 1000s Of Devotees https://t.co/g3E9xCWeIk via @ndtv",FALSE,0,NA,2017-08-29 13:43:30,FALSE,NA,"902527128578568192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NareshSakal",2,TRUE,FALSE,NA,NA
"183","RT @AltNews: BJP IT Cell head Amit Malviya claims Rahul Gandhi visited Gurmeet Ram Rahim’s Dera Sacha Sauda. Did he?

https://t.co/kMiXbhEn…",FALSE,0,NA,2017-08-29 13:43:10,FALSE,NA,"902527045892263937",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Drsohelsidat",310,TRUE,FALSE,NA,NA
"184","RT @SharadYadavMP: Congratulate CBI Court Judge who delivered judgement against Baba Ram Rahim for imprisonment of 20 years.",FALSE,0,NA,2017-08-29 13:43:08,FALSE,NA,"902527036240957443",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","skpd_kr",251,TRUE,FALSE,NA,NA
"185","RT @india_samvad: Forget the films, convoy, Gurmeet Ram Rahim's Dera campus has its own currency #RamRahimSentencing #RamRahimSingh 
https:…",FALSE,0,NA,2017-08-29 13:43:05,FALSE,NA,"902527025730076672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","deepak_bansal11",7,TRUE,FALSE,NA,NA
"186","RT @anuraagmuskaan: Shocking If True @OfficeOfRG https://t.co/P7NQsjNTJj via",FALSE,0,NA,2017-08-29 13:42:50,FALSE,NA,"902526963100745729",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ppratap78",261,TRUE,FALSE,NA,NA
"187","RT @anuraagmuskaan: Shocking If True @OfficeOfRG https://t.co/P7NQsjNTJj via",FALSE,0,NA,2017-08-29 13:42:50,FALSE,NA,"902526962807144448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mrkotians",261,TRUE,FALSE,NA,NA
"188","RT @Stdrmsgfc: True lines.Baba Ram Rahim is flower with most wonderful fragrance which he is imparting to others.#RamRahimVerdict https://t…",FALSE,0,NA,2017-08-29 13:42:49,FALSE,NA,"902526959049105408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ektainsa24",135,TRUE,FALSE,NA,NA
"189","RT @AltNews: BJP IT Cell head Amit Malviya claims Rahul Gandhi visited Gurmeet Ram Rahim’s Dera Sacha Sauda. Did he?

https://t.co/kMiXbhEn…",FALSE,0,NA,2017-08-29 13:42:48,FALSE,NA,"902526953604792320",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Aringodar",310,TRUE,FALSE,NA,NA
"190","RT @Stdrmsgfc: Baba Ram Rahim is unstoppable, mind blowing personality who will end the evil from society and spread goodness. #RamRahimVer…",FALSE,0,NA,2017-08-29 13:42:46,FALSE,NA,"902526945618870274",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ektainsa24",141,TRUE,FALSE,NA,NA
"191","RT @EconomicTimes: I was asked to close case against Ram Rahim: Ex-CBI officer M. Narayanan 
https://t.co/KJjYSZRMca",FALSE,0,NA,2017-08-29 13:42:44,FALSE,NA,"902526936173264896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mrkotians",212,TRUE,FALSE,NA,NA
"192","RT @Stdrmsgfc: Baba Ram Rahim always motivate to do hard work and help the needy. #RamRahimVerdict https://t.co/Kkob4O3Mn3",FALSE,0,NA,2017-08-29 13:42:43,FALSE,NA,"902526933568589824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ektainsa24",132,TRUE,FALSE,NA,NA
"193","RT @NationalistRavi: This is so much talked about 'Guffa' of Gurmit Ram Rahim. Sab darshan kar lo <ed><U+00A0><U+00BD><ed><U+00B8><U+0089> https://t.co/VSX6QlnYNY",FALSE,0,NA,2017-08-29 13:42:43,FALSE,NA,"902526932734033922",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","angadi_ashok",24,TRUE,FALSE,NA,NA
"194","RT @Stdrmsgfc: Always fight for justice.Truth will be revealed in front of whole world.Baba Ram Rahim is the hero.#RamRahimVerdict https://…",FALSE,0,NA,2017-08-29 13:42:40,FALSE,NA,"902526920604041216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ektainsa24",106,TRUE,FALSE,NA,NA
"195","Meet Baba Bling: Gurmeet Ram Rahim’s flashy bikes and cars [VIDEO] https://t.co/HKkNH2GPMW",FALSE,0,NA,2017-08-29 13:42:40,FALSE,NA,"902526919702441987",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","pdlweb",0,FALSE,FALSE,NA,NA
"196","RT @famousaunty: Exclusive video footage of Asaram and Ram Rahim in jail <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/QjKtwNhkju",FALSE,0,NA,2017-08-29 13:42:40,FALSE,NA,"902526917974175745",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gaurav11184",75,TRUE,FALSE,NA,NA
"197","RT @ssingapuri: Also sir kindly ensure baba Ram Rahim does not get any preferential treatment as suggested by the media especially by @repu…",FALSE,0,NA,2017-08-29 13:42:40,FALSE,NA,"902526917806497796",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kusumanjalising",77,TRUE,FALSE,NA,NA
"198","Dera chief RamRahim Singh’s case has embarrassed religious figures:Ramdev
Liberals ll find it difficult to refute it https://t.co/S4SeK3Qhnw",FALSE,0,NA,2017-08-29 13:42:39,FALSE,NA,"902526915143024640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bhasaby",0,FALSE,FALSE,NA,NA
"199","BJP tried to unleash mobocracy to impact judgment in Ram Rahim case: Cong
@ManishTewari
#RamRahimVerdict
@BJP4India… https://t.co/I7zQlygbrd",FALSE,0,NA,2017-08-29 13:42:39,TRUE,NA,"902526914107129858",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","anandsaxena1965",0,FALSE,FALSE,NA,NA
"200","RT @Stdrmsgfc: Sher-E-Hind will definitely prove himself and victory will be of Baba Ram Rahim #RamRahimVerdict https://t.co/iEw1GBQH6Z",FALSE,0,NA,2017-08-29 13:42:37,FALSE,NA,"902526908553805824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ektainsa24",124,TRUE,FALSE,NA,NA
"201","@sardesairajdeep #gurmeet ram rahim should learn from these gurudwaras that dont save money for themselves. frm whe… https://t.co/aE2s4dts3F",FALSE,0,"sardesairajdeep",2017-08-29 13:42:36,TRUE,"902497872880443393","902526904623931392","56304605","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","kirti241994",0,FALSE,FALSE,NA,NA
"202","Ram Rahim's conviction has embarrassed religious figures: Ramdev - The Hindu https://t.co/P8QPtWdu9N",FALSE,0,NA,2017-08-29 13:42:32,FALSE,NA,"902526885309157376",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","doctr_pro",0,FALSE,FALSE,NA,NA
"203","RT @Stdrmsgfc: Baba Ram Rahim always works for the well being of everyone. He is a True Saint! #RamRahimVerdict https://t.co/Z6RuYZCXmV",FALSE,0,NA,2017-08-29 13:42:32,FALSE,NA,"902526884331741184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ektainsa24",126,TRUE,FALSE,NA,NA
"204","RT @kavita_krishnan: Senior advocate in SC, @governorswaraj tweeted defending marital rape + hinting that Ram Rahim was being punished for…",FALSE,0,NA,2017-08-29 13:42:18,FALSE,NA,"902526829474361346",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","smarteye75",63,TRUE,FALSE,NA,NA
"205","The psychology of why Gurmeet Ram Rahim and similar `godmen' are so popular https://t.co/fsaaPWtNLE #HTAnalysis",FALSE,0,NA,2017-08-29 13:42:13,FALSE,NA,"902526807219597312",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","TheEditorNews",0,FALSE,FALSE,NA,NA
"206","RT @ndtv: Self-styled guru #Rampal acquitted in case of rioting https://t.co/txLb95FRvc https://t.co/IbtMLBU9EX",FALSE,0,NA,2017-08-29 13:42:11,FALSE,NA,"902526799787155457",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NkLakha",72,TRUE,FALSE,NA,NA
"207","RT @ndtv: Verdict today in murder case for #Rampal, self-declared Haryana godman https://t.co/txLb95FRvc https://t.co/x8S2n9P48l",FALSE,0,NA,2017-08-29 13:42:11,FALSE,NA,"902526796842680320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NkLakha",60,TRUE,FALSE,NA,NA
"208","RT @fakingnews: Baba Ram Rahim’s task in jail will be to count old 500 and 1000 notes deposited with RBI: Court https://t.co/3Kpw29ORru (by…",FALSE,0,NA,2017-08-29 13:41:58,FALSE,NA,"902526742660694019",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mayankji13",61,TRUE,FALSE,NA,NA
"209","RT @India_Resists: Hindi front pages: In Ram Rahim headlines, the missing word was 'rape’ https://t.co/fpRHM6tTqp",FALSE,0,NA,2017-08-29 13:41:48,FALSE,NA,"902526700059205634",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","reachxdias",7,TRUE,FALSE,NA,NA
"210","@ishqsangy @SangyaOjha Hahahahahahhaah Dont Worry.
It will stop in sometime..
Just Spoke To Baba Ram Rahim he assured me about rain ..",FALSE,0,"ishqsangy",2017-08-29 13:41:46,FALSE,"902526432097611777","902526694933774336","85998561","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ActorPrbhas",0,FALSE,FALSE,NA,NA
"211","RT @Comical_Locha: Oye @thebtechguy !

Your n mine tweet featured . Check it out <ed><U+00A0><U+00BD><ed><U+00B9><U+008C>

https://t.co/eVapmPYHQ3 https://t.co/EuSu5Wz6RT",FALSE,0,NA,2017-08-29 13:41:45,FALSE,NA,"902526687564398594",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MoodyMotu",3,TRUE,FALSE,NA,NA
"212","RT @AsYouNotWish: When a Sikh does an act of kindness, Sikhism has nothing to do with Hinduism but now Ram Rahim (a Sikh) represents the wh…",FALSE,0,NA,2017-08-29 13:41:44,FALSE,NA,"902526684829798400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sindhiengOO7",387,TRUE,FALSE,NA,NA
"213","RT @bharat_bagrecha: If you get some time from Ram Rahim, 3 talaaq, GST, please congratulate this guy. https://t.co/bQ7jKOCWYM",FALSE,0,NA,2017-08-29 13:41:43,FALSE,NA,"902526682262773760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","juxta1vrj",1,TRUE,FALSE,NA,NA
"214","20 TERRIBLE STORY Of Ram Rahim Baba: https://t.co/vyz3cntICp via @YouTube",FALSE,0,NA,2017-08-29 13:41:40,FALSE,NA,"902526668950163456",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","v14mithilesh",0,FALSE,FALSE,NA,NA
"215","RT @pbhushan1: Shocking!Murder case of manager of Fraudman was closed after CBI replaced upright officer. Now pending for yrs in HC
https:/…",FALSE,0,NA,2017-08-29 13:41:39,FALSE,NA,"902526664025939968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sagir84",383,TRUE,FALSE,NA,NA
"216","RT @DrGPradhan: Intellectuals then: Ram Rahim will be saved because he supported Modi

Intellectuals now: See a rapist like him supported M…",FALSE,0,NA,2017-08-29 13:41:39,FALSE,NA,"902526662947962881",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kumarrvipin",347,TRUE,FALSE,NA,NA
"217","RT @PplOfIndia: @IntolerantShaan @DurgaMenon @SonakBat @natashachauhan @Manikaiyer @banerji1 @raniroyrocky @sangeetasingh77 @PoromaMunshi @…",FALSE,0,NA,2017-08-29 13:41:27,FALSE,NA,"902526614126247937",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chandri1940",5,TRUE,FALSE,NA,NA
"218","RT @kavita_krishnan: Senior advocate in SC, @governorswaraj tweeted defending marital rape + hinting that Ram Rahim was being punished for…",FALSE,0,NA,2017-08-29 13:41:11,FALSE,NA,"902526546979708929",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ksharif1961",63,TRUE,FALSE,NA,NA
"219","I added a video to a @YouTube playlist https://t.co/vyz3cntICp 20 TERRIBLE STORY Of Ram Rahim Baba",FALSE,0,NA,2017-08-29 13:41:05,FALSE,NA,"902526520022978562",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","v14mithilesh",0,FALSE,FALSE,NA,NA
"220","RT @kavita_krishnan: Senior advocate in SC, @governorswaraj tweeted defending marital rape + hinting that Ram Rahim was being punished for…",FALSE,0,NA,2017-08-29 13:40:56,FALSE,NA,"902526485621129217",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sjain_spn",63,TRUE,FALSE,NA,NA
"221","RT @kavita_krishnan: Senior advocate in SC, @governorswaraj tweeted defending marital rape + hinting that Ram Rahim was being punished for…",FALSE,0,NA,2017-08-29 13:40:54,FALSE,NA,"902526476599173120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anbu2089",63,TRUE,FALSE,NA,NA
"222","https://t.co/YNyZTU5Q0J

Meanwhile, heart breaking news by @timesofindia. @FrustIndian @ShefVaidya @TajinderBagga",FALSE,0,NA,2017-08-29 13:40:51,FALSE,NA,"902526464792305664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","soulmate_ankit",0,FALSE,FALSE,NA,NA
"223","RT @NationalistRavi: Now with Gurmeet Ram Rahim gone, next thing needs to be checked is the 'conversions' to Christianity by Missionaries!",FALSE,0,NA,2017-08-29 13:40:49,FALSE,NA,"902526454549823488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KRIRIS3322",78,TRUE,FALSE,NA,NA
"224","RT @Being_Humor: Hope mumbaikars now realise magical powers of Shri Gurmeet Ram Rahim Singh Insan ji.",FALSE,0,NA,2017-08-29 13:40:47,FALSE,NA,"902526444382846976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Weeneeet",19,TRUE,FALSE,NA,NA
"225","RT @Madan_Chikna: Baba Gurmeet Ram Rahim Singh Before and After he was convicted 

#RamRahimSentencing https://t.co/3r9KGzMCwn",FALSE,0,NA,2017-08-29 13:40:44,FALSE,NA,"902526432592633856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","golgappa_girl",638,TRUE,FALSE,NA,NA
"226","RT @i_me_my5elf: So the Finally Rapist Ram Rahim gets 20 years in Jail. They should convert this into life imprisonment. That will be best…",FALSE,0,NA,2017-08-29 13:40:42,FALSE,NA,"902526426011779073",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Candolime",5,TRUE,FALSE,NA,NA
"227","RT @ndtv: After Ram Rahim, Verdict Today For Another Haryana 'Godman' - Rampal https://t.co/txLb95FRvc #NDTVNewsBeeps https://t.co/VL9pbVrQ…",FALSE,0,NA,2017-08-29 13:40:33,FALSE,NA,"902526389219237888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kallu31667572",58,TRUE,FALSE,NA,NA
"228","RT @kavita_krishnan: Senior advocate in SC, @governorswaraj tweeted defending marital rape + hinting that Ram Rahim was being punished for…",FALSE,0,NA,2017-08-29 13:40:15,FALSE,NA,"902526312488644608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kritarthjha",63,TRUE,FALSE,NA,NA
"229","RT @tajmahalfoxtrot: Not just mob frenzy: What is common between followers of Ram Rahim and Sri Sri Ravi Shankar? https://t.co/IYe3OxXHiW v…",FALSE,0,NA,2017-08-29 13:40:09,FALSE,NA,"902526286970712064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sshail5455",25,TRUE,FALSE,NA,NA
"230","RT @Vidyut: Godmen never believe in god. They are all in on the scam. Or they wouldn't do these things. All these buggers should sit with R…",FALSE,0,NA,2017-08-29 13:40:07,FALSE,NA,"902526279123050499",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","saurabh_1104",9,TRUE,FALSE,NA,NA
"231","RT @AdityaMenon22: Meet Haryana BJP chief Subhash Barala, whose guru is a rapist and son a stalker. Party with a difference indeed https://…",FALSE,0,NA,2017-08-29 13:40:05,FALSE,NA,"902526269941624832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amitmehra",96,TRUE,FALSE,NA,NA
"232","RT @Being_Humor: Hope mumbaikars now realise magical powers of Shri Gurmeet Ram Rahim Singh Insan ji.",FALSE,0,NA,2017-08-29 13:39:59,FALSE,NA,"902526243295264769",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","n2r3ndr2",19,TRUE,FALSE,NA,NA
"233","RT @TrueIndology: @tarvinderjit 1) In 2015, Gurmeet Ram Rahim wrote an apology letter to Akal Takht. he very clearly considered himself a S…",FALSE,0,NA,2017-08-29 13:39:54,FALSE,NA,"902526223582035968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sanjay_rai",7,TRUE,FALSE,NA,NA
"234","RT @NationalistRavi: Now with Gurmeet Ram Rahim gone, next thing needs to be checked is the 'conversions' to Christianity by Missionaries!",FALSE,0,NA,2017-08-29 13:39:50,FALSE,NA,"902526207391969282",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","angadi_ashok",78,TRUE,FALSE,NA,NA
"235","RT @imShraddhaK: 10 Years Imprisonment for Baba Ram Rahim. 7 Years for Rape, 1 year for MSG, 1 Year of Dressing, 1 year as compensation to…",FALSE,0,NA,2017-08-29 13:39:48,FALSE,NA,"902526198890151937",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sahajyoti3",9,TRUE,FALSE,NA,NA
"236","RT @Madan_Chikna: Baba Gurmeet Ram Rahim Singh Before and After he was convicted 

#RamRahimSentencing https://t.co/3r9KGzMCwn",FALSE,0,NA,2017-08-29 13:39:38,FALSE,NA,"902526157219696641",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MohamedSuhailSI",638,TRUE,FALSE,NA,NA
"237","RT @EconomicTimes: I was asked to close case against Ram Rahim: Ex-CBI officer M. Narayanan 
https://t.co/KJjYSZRMca",FALSE,0,NA,2017-08-29 13:39:37,FALSE,NA,"902526154275303424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","banbal2013",212,TRUE,FALSE,NA,NA
"238","RT @ashim1992da: BJP had offered my father to withdraw rape cases against him for support in Haryana election, Ram Rahim’s daughter claims…",FALSE,0,NA,2017-08-29 13:39:36,FALSE,NA,"902526148231307264",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","shreeDut050896",1,TRUE,FALSE,NA,NA
"239","RT @anuraagmuskaan: Shocking If True @OfficeOfRG https://t.co/P7NQsjNTJj via",FALSE,0,NA,2017-08-29 13:39:31,FALSE,NA,"902526128992243712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hema4pk",261,TRUE,FALSE,NA,NA
"240","RT @TrueIndology: @tarvinderjit 1) In 2015, Gurmeet Ram Rahim wrote an apology letter to Akal Takht. he very clearly considered himself a S…",FALSE,0,NA,2017-08-29 13:39:31,FALSE,NA,"902526127821930496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Loyalistt",7,TRUE,FALSE,NA,NA
"241","RT @iAbhishek_J: Ram Rahim got 7 years punishment for Rape charges and additional 3 years imprisonment for his poor dressing choices.
#RamR…",FALSE,0,NA,2017-08-29 13:39:31,FALSE,NA,"902526125401710592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sahajyoti3",115,TRUE,FALSE,NA,NA
"242","RT @insanneha: Baba Ram Rahim Ji is serving India by making it drug free #iSupportMSG  #RamRahimVerdict",FALSE,0,NA,2017-08-29 13:39:20,FALSE,NA,"902526080497598465",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kulvirsidhu2",48,TRUE,FALSE,NA,NA
"243","This is inside the Bedroom of DERA RAM RAHIM. Rest is your imagination. https://t.co/nUEBFyB8Fj",FALSE,0,NA,2017-08-29 13:39:18,FALSE,NA,"902526071257440258",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","arunpathakindia",1,FALSE,FALSE,NA,NA
"244","RT @sagarcasm: Until yesterday nobody knew that Ram Rahim's Dera campus has malls, resorts, guns and rifles. It was Hairy Potter &amp; his Cham…",FALSE,0,NA,2017-08-29 13:39:10,FALSE,NA,"902526039296839680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheAbhimanyu",123,TRUE,FALSE,NA,NA
"245","RT @EconomicTimes: I was asked to close case against Ram Rahim: Ex-CBI officer M. Narayanan 
https://t.co/KJjYSZRMca",FALSE,0,NA,2017-08-29 13:39:10,FALSE,NA,"902526037598154754",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HirayYashwant",212,TRUE,FALSE,NA,NA
"246","RT @scroll_in: Hindi front pages: In Ram Rahim headlines, the missing word was 'rape’
https://t.co/pSvvfDZIGY https://t.co/kXeitQgnIk",FALSE,0,NA,2017-08-29 13:38:58,FALSE,NA,"902525986671026176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Spectatorkhan",5,TRUE,FALSE,NA,NA
"247","RT @NationalistRavi: Now with Gurmeet Ram Rahim gone, next thing needs to be checked is the 'conversions' to Christianity by Missionaries!",FALSE,0,NA,2017-08-29 13:38:53,FALSE,NA,"902525969264553985",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Singh_Harsh90",78,TRUE,FALSE,NA,NA
"248","RT @Madan_Chikna: When Baba Gurmeet Ram Rahim Singh get goosebumps. https://t.co/626TJ5eIJ5",FALSE,0,NA,2017-08-29 13:38:48,FALSE,NA,"902525945935826944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Arshiyaa_Anwar",188,TRUE,FALSE,NA,NA
"249","RT @1313Gurpreet: @jaameinsan A must watch clip for those who want to know the truth about St. Dr. Gurmeet Ram Rahim Singh Ji Insan. https:…",FALSE,0,NA,2017-08-29 13:38:40,FALSE,NA,"902525912633098240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RupiChauhan1",84,TRUE,FALSE,NA,NA
"250","RT @AdityaMenon22: Meet Haryana BJP chief Subhash Barala, whose guru is a rapist and son a stalker. Party with a difference indeed https://…",FALSE,0,NA,2017-08-29 13:38:32,FALSE,NA,"902525880962076674",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sameer470",96,TRUE,FALSE,NA,NA
"251","Which Hindu ""Fundos"" are defending Ram Rahim? https://t.co/S1zUCikw7L",FALSE,1,NA,2017-08-29 13:38:31,FALSE,NA,"902525873575804929",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Si_lv_er",0,FALSE,FALSE,NA,NA
"252","RT @Being_Humor: Hope mumbaikars now realise magical powers of Shri Gurmeet Ram Rahim Singh Insan ji.",FALSE,0,NA,2017-08-29 13:38:24,FALSE,NA,"902525845977292800",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Sociomystery",19,TRUE,FALSE,NA,NA
"253","RT @Re_Twiiter: Gurmeet - 2 Years
Ram - 2 Years
Rahim - 2 Years
Singh - 2 Years
Insaan - 2 Years
#RamRahimSentencing",FALSE,0,NA,2017-08-29 13:38:21,FALSE,NA,"902525833801154561",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","subodh_dey",10,TRUE,FALSE,NA,NA
"254","RT @malviyamit: In 2007, a desperate Congress went and sat in Gurmeet Ram Rahim's lap.. And it wasn't the first time, they did it in 2012 a…",FALSE,0,NA,2017-08-29 13:38:21,FALSE,NA,"902525832815448064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","raviidea0188",239,TRUE,FALSE,NA,NA
"255","RT @TorontoStar: The guru, who calls himself Dr. Gurmeet Ram Rahim Singh Ji Insan, charged for allegedly raping two women. https://t.co/r7G…",FALSE,0,NA,2017-08-29 13:38:20,FALSE,NA,"902525828579328000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoanVinallCox",14,TRUE,FALSE,NA,NA
"256","I added a video to a @YouTube playlist https://t.co/f2xX1dWqmd Dekiye ram rahim ka lifestyle",FALSE,0,NA,2017-08-29 13:38:18,FALSE,NA,"902525820375371776",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","pankajsarkar48",0,FALSE,FALSE,NA,NA
"257","Who is Gurmeet Ram Rahim Singh? @AJEnglish  https://t.co/yEEY1p1ybY #RamRahim",FALSE,0,NA,2017-08-29 13:38:12,FALSE,NA,"902525794483712000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","a_wayward",0,FALSE,FALSE,NA,NA
"258","SRK, Poonam Pandey, Kiku Sharda happy on Ram Rahim's verdict: https://t.co/CobdYlOJMg via @YouTube",FALSE,0,NA,2017-08-29 13:38:08,FALSE,NA,"902525780487438337",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","gurpreet_badal",0,FALSE,FALSE,NA,NA
"259","Ram Rahim gufa. Watch out. First video...: https://t.co/uIV0nkpTVH via @YouTube",FALSE,0,NA,2017-08-29 13:38:04,FALSE,NA,"902525763920035840",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","FunjabiMania",0,FALSE,FALSE,NA,NA
"260","RT @ndtv: #RamRahimSingh gets 10 years in jail for rape, cried in court

10 latest facts on #RamRahimSentencing: https://t.co/ldSgDGKlrE ht…",FALSE,0,NA,2017-08-29 13:38:04,FALSE,NA,"902525763575996416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mohdmustafa3333",88,TRUE,FALSE,NA,NA
